"year","source","target","type","distance"
1981,"Uganda","NRA","opposing",50
1981,"Gambia","NRC","opposing",50
1981,"Senegal","NRC","opposingdirected",200
1981,"Ethiopia","OLF","opposing",50
1981,"Indonesia","OPM","opposing",50
1981,"Guatemala","ORPA","opposing",50
1981,"United Kingdom","PIRA","opposing",50
1981,"Israel","PLO ","opposing",50
1981,"Morocco","POLISARIO","opposing",50
1981,"Iraq","PUK","opposing",50
1981,"Israel","Rejectionist Front","opposing",50
1981,"Mozambique","Renamo","opposing",50
1981,"Myanmar (Burma)","SURA","opposing",50
1981,"South Africa","SWAPO","opposing",50
1981,"India","TNV","opposing",50
1981,"Ethiopia","TPLF","opposing",50
1981,"Tanzania","Uganda","supportive",100
1981,"Angola","UNITA","opposing",50
1981,"Cuba","UNITA","opposingdirected",200
1981,"South Africa","UNITA","supportive",100
1981,"Tanzania","UNRF","opposingdirected",200
1981,"Uganda","UNRF","opposing",50
1981,"China","Vietnam","opposing",50
1981,"Cuba","WSLF","opposingdirected",200
1981,"Ethiopia","WSLF","opposing",50
1982,"Russia (Soviet Union)","Afghanistan","supportive",100
1982,"South Africa","ANC","opposing",50
1982,"Cuba","Angola","supportive",100
1982,"South Africa","Angola","opposingdirected",200
1982,"Venezuela","Bandera Roja","opposing",50
1982,"Vietnam","Cambodia (Kampuchea)","supportive",100
1982,"Nicaragua","Contras/FDN","opposing",50
1982,"Myanmar (Burma)","CPB","opposing",50
1982,"Philippines","CPP","opposing",50
1982,"Thailand","CPT","opposing",50
1982,"Ethiopia","EPLF","opposing",50
1982,"Spain","ETA","opposing",50
1982,"Cuba","Ethiopia","supportive",100
1982,"Chad","FAN","opposing",50
1982,"Colombia","FARC","opposing",50
1982,"Chad","FAT","opposing",50
1982,"El Salvador","FMLN","opposing",50
1982,"Indonesia","Fretilin","opposing",50
1982,"Cambodia (Kampuchea)","FUNCINPEC","opposing",50
1982,"Vietnam","FUNCINPEC","opposingdirected",200
1982,"Afghanistan","Harakat-i Inqilab-i Islami-yi Afghanistan","opposing",50
1982,"Russia (Soviet Union)","Harakat-i Inqilab-i Islami-yi Afghanistan","opposingdirected",200
1982,"Afghanistan","Hizb-i Islami-yi Afghanistan","opposing",50
1982,"Russia (Soviet Union)","Hizb-i Islami-yi Afghanistan","opposingdirected",200
1982,"Afghanistan","Hizb-i Islami-yi Afghanistan-Khalis faction","opposing",50
1982,"Russia (Soviet Union)","Hizb-i Islami-yi Afghanistan-Khalis faction","opposingdirected",200
1982,"Iran","Iraq","opposing",50
1982,"Syria","Israel","opposingdirected",200
1982,"Afghanistan","Ittihad-i Islami Bara-yi Azadi-yi Afghanistan","opposing",50
1982,"Russia (Soviet Union)","Ittihad-i Islami Bara-yi Azadi-yi Afghanistan","opposingdirected",200
1982,"Afghanistan","Jabha-yi Nijat-i Milli-yi Afghanistan","opposing",50
1982,"Russia (Soviet Union)","Jabha-yi Nijat-i Milli-yi Afghanistan","opposingdirected",200
1982,"Afghanistan","Jam'iyyat-i Islami-yi Afghanistan","opposing",50
1982,"Russia (Soviet Union)","Jam'iyyat-i Islami-yi Afghanistan","opposingdirected",200
1982,"Bangladesh","JSS/SB","opposing",50
1982,"Iraq","KDP","opposing",50
1982,"Iran","KDPI","opposing",50
1982,"Myanmar (Burma)","KIO","opposing",50
1982,"Myanmar (Burma)","KNU","opposing",50
1982,"Cambodia (Kampuchea)","KPNLF","opposing",50
1982,"Vietnam","KPNLF","opposingdirected",200
1982,"Cambodia (Kampuchea)","KR","opposing",50
1982,"Vietnam","KR","opposingdirected",200
1982,"Lebanon","LNM","opposing",50
1982,"Myanmar (Burma)","LNUP","opposing",50
1982,"Colombia","M-19","opposing",50
1982,"Afghanistan","Mahaz-i Milli-yi Islami-yi Afghanistan","opposing",50
1982,"Russia (Soviet Union)","Mahaz-i Milli-yi Islami-yi Afghanistan","opposingdirected",200
1982,"Iran","MEK","opposing",50
1982,"Kenya","Military faction (forces of Hezekiah Ochuka)","opposing",50
1982,"Philippines","MNLF","opposing",50
1982,"Syria","Muslim Brotherhood","opposing",50
1982,"North Yemen","NDF","opposing",50
1982,"Uganda","NRA","opposing",50
1982,"United Kingdom","PIRA","opposing",50
1982,"India","PLA","opposing",50
1982,"Israel","PLO ","opposing",50
1982,"Syria","PLO ","supportive",100
1982,"Morocco","POLISARIO","opposing",50
1982,"Iraq","PUK","opposing",50
1982,"Israel","Rejectionist Front","opposing",50
1982,"Syria","Rejectionist Front","supportive",100
1982,"Mozambique","Renamo","opposing",50
1982,"Iraq","SCIRI","opposing",50
1982,"Peru","Sendero Luminoso","opposing",50
1982,"Somalia","SSDF","opposing",50
1982,"Myanmar (Burma)","SURA","opposing",50
1982,"South Africa","SWAPO","opposing",50
1982,"India","TNV","opposing",50
1982,"Ethiopia","TPLF","opposing",50
1982,"Uganda","UFM","opposing",50
1982,"Angola","UNITA","opposing",50
1982,"Cuba","UNITA","opposingdirected",200
1982,"South Africa","UNITA","supportive",100
1982,"Argentina","United Kingdom","opposing",50
1982,"Uganda","UNRF","opposing",50
1982,"Guatemala","URNG","opposing",50
1982,"Cuba","WSLF","opposingdirected",200
1982,"Ethiopia","WSLF","opposing",50
1983,"Russia (Soviet Union)","Afghanistan","supportive",100
1983,"France","Amal","opposingdirected",200
1983,"Lebanon","Amal","opposing",50
1983,"Syria","Amal","supportive",100
1983,"United States of America","Amal","opposingdirected",200
1983,"South Africa","ANC","opposing",50
1983,"Cuba","Angola","supportive",100
1983,"South Africa","Angola","opposingdirected",200
1983,"Vietnam","Cambodia (Kampuchea)","supportive",100
1983,"France","Chad","supportive",100
1983,"Libya","Chad","opposingdirected",200
1983,"Nicaragua","Contras/FDN","opposing",50
1983,"Myanmar (Burma)","CPB","opposing",50
1983,"Philippines","CPP","opposing",50
1983,"Ethiopia","EPDM","opposing",50
1983,"Ethiopia","EPLF","opposing",50
1983,"Cuba","Ethiopia","supportive",100
1983,"Colombia","FARC","opposing",50
1983,"El Salvador","FMLN","opposing",50
1983,"Indonesia","Fretilin","opposing",50
1983,"Cambodia (Kampuchea)","FUNCINPEC","opposing",50
1983,"Vietnam","FUNCINPEC","opposingdirected",200
1983,"Chad","GUNT","opposing",50
1983,"France","GUNT","opposingdirected",200
1983,"Libya","GUNT","supportive",100
1983,"Afghanistan","Harakat-i Inqilab-i Islami-yi Afghanistan","opposing",50
1983,"Russia (Soviet Union)","Harakat-i Inqilab-i Islami-yi Afghanistan","opposingdirected",200
1983,"Afghanistan","Hizb-i Islami-yi Afghanistan","opposing",50
1983,"Russia (Soviet Union)","Hizb-i Islami-yi Afghanistan","opposingdirected",200
1983,"Afghanistan","Hizb-i Islami-yi Afghanistan-Khalis faction","opposing",50
1983,"Russia (Soviet Union)","Hizb-i Islami-yi Afghanistan-Khalis faction","opposingdirected",200
1983,"Iran","Iraq","opposing",50
1983,"Afghanistan","Ittihad-i Islami Bara-yi Azadi-yi Afghanistan","opposing",50
1983,"Russia (Soviet Union)","Ittihad-i Islami Bara-yi Azadi-yi Afghanistan","opposingdirected",200
1983,"Afghanistan","Jabha-yi Nijat-i Milli-yi Afghanistan","opposing",50
1983,"Russia (Soviet Union)","Jabha-yi Nijat-i Milli-yi Afghanistan","opposingdirected",200
1983,"Afghanistan","Jam'iyyat-i Islami-yi Afghanistan","opposing",50
1983,"Russia (Soviet Union)","Jam'iyyat-i Islami-yi Afghanistan","opposingdirected",200
1983,"Bangladesh","JSS/SB","opposing",50
1983,"Iraq","KDP","opposing",50
1983,"Iran","KDPI","opposing",50
1983,"Myanmar (Burma)","KIO","opposing",50
1983,"Myanmar (Burma)","KNU","opposing",50
1983,"Cambodia (Kampuchea)","KPNLF","opposing",50
1983,"Vietnam","KPNLF","opposingdirected",200
1983,"Cambodia (Kampuchea)","KR","opposing",50
1983,"Vietnam","KR","opposingdirected",200
1983,"France","Lebanon","supportive",100
1983,"Syria","Lebanon","opposingdirected",200
1983,"United States of America","Lebanon","supportive",100
1983,"France","LNM","opposingdirected",200
1983,"Lebanon","LNM","opposing",50
1983,"Syria","LNM","supportive",100
1983,"United States of America","LNM","opposingdirected",200
1983,"Colombia","M-19","opposing",50
1983,"Afghanistan","Mahaz-i Milli-yi Islami-yi Afghanistan","opposing",50
1983,"Russia (Soviet Union)","Mahaz-i Milli-yi Islami-yi Afghanistan","opposingdirected",200
1983,"Ghana","Military faction (forces of Ekow Dennis and Edward Adjei-Ampofo)","opposing",50
1983,"Philippines","MNLF","opposing",50
1983,"Chad","Nigeria","opposing",50
1983,"Uganda","NRA","opposing",50
1983,"Ethiopia","OLF","opposing",50
1983,"United Kingdom","PIRA","opposing",50
1983,"India","PLA","opposing",50
1983,"Israel","PLO ","opposing",50
1983,"Morocco","POLISARIO","opposing",50
1983,"Iraq","PUK","opposing",50
1983,"Israel","Rejectionist Front","opposing",50
1983,"Mozambique","Renamo","opposing",50
1983,"Iraq","SCIRI","opposing",50
1983,"Peru","Sendero Luminoso","opposing",50
1983,"India","Sikh insurgents","opposing",50
1983,"Ethiopia","SLM","opposing",50
1983,"Somalia","SNM","opposing",50
1983,"Sudan","SPLM/A","opposing",50
1983,"Somalia","SSDF","opposing",50
1983,"Myanmar (Burma)","SURA","opposing",50
1983,"South Africa","SWAPO","opposing",50
1983,"India","TNV","opposing",50
1983,"Ethiopia","TPLF","opposing",50
1983,"Angola","UNITA","opposing",50
1983,"Cuba","UNITA","opposingdirected",200
1983,"South Africa","UNITA","supportive",100
1983,"Grenada","United States of America","opposing",50
1983,"Uganda","UNRF","opposing",50
1983,"Guatemala","URNG","opposing",50
1983,"China","Vietnam","opposing",50
1983,"Cuba","WSLF","opposingdirected",200
1983,"Ethiopia","WSLF","opposing",50
1984,"Russia (Soviet Union)","Afghanistan","supportive",100
1984,"France","Amal","opposingdirected",200
1984,"Lebanon","Amal","opposing",50
1984,"United States of America","Amal","opposingdirected",200
1984,"Cuba","Angola","supportive",100
1984,"South Africa","Angola","opposingdirected",200
1984,"Vietnam","Cambodia (Kampuchea)","supportive",100
1984,"France","Chad","supportive",100
1984,"Libya","Chad","opposingdirected",200
1984,"Nicaragua","Contras/FDN","opposing",50
1984,"Myanmar (Burma)","CPB","opposing",50
1984,"Philippines","CPP","opposing",50
1984,"Colombia","ELN","opposing",50
1984,"Ethiopia","EPDM","opposing",50
1984,"Colombia","EPL","opposing",50
1984,"Ethiopia","EPLF","opposing",50
1984,"Ethiopia","EPRP","opposing",50
1984,"Colombia","FARC","opposing",50
1984,"El Salvador","FMLN","opposing",50
1984,"Indonesia","Fretilin","opposing",50
1984,"Cambodia (Kampuchea)","FUNCINPEC","opposing",50
1984,"Vietnam","FUNCINPEC","opposingdirected",200
1984,"Chad","GUNT","opposing",50
1984,"France","GUNT","opposingdirected",200
1984,"Libya","GUNT","supportive",100
1984,"Afghanistan","Harakat-i Inqilab-i Islami-yi Afghanistan","opposing",50
1984,"Russia (Soviet Union)","Harakat-i Inqilab-i Islami-yi Afghanistan","opposingdirected",200
1984,"Afghanistan","Harakat-i Islami-yi Afghanistan ","opposing",50
1984,"Russia (Soviet Union)","Harakat-i Islami-yi Afghanistan ","opposingdirected",200
1984,"Afghanistan","Hizb-i Islami-yi Afghanistan","opposing",50
1984,"Russia (Soviet Union)","Hizb-i Islami-yi Afghanistan","opposingdirected",200
1984,"Afghanistan","Hizb-i Islami-yi Afghanistan-Khalis faction","opposing",50
1984,"Russia (Soviet Union)","Hizb-i Islami-yi Afghanistan-Khalis faction","opposingdirected",200
1984,"Iran","Iraq","opposing",50
1984,"Afghanistan","Ittihad-i Islami Bara-yi Azadi-yi Afghanistan","opposing",50
1984,"Russia (Soviet Union)","Ittihad-i Islami Bara-yi Azadi-yi Afghanistan","opposingdirected",200
1984,"Afghanistan","Jabha-yi Nijat-i Milli-yi Afghanistan","opposing",50
1984,"Russia (Soviet Union)","Jabha-yi Nijat-i Milli-yi Afghanistan","opposingdirected",200
1984,"Afghanistan","Jam'iyyat-i Islami-yi Afghanistan","opposing",50
1984,"Russia (Soviet Union)","Jam'iyyat-i Islami-yi Afghanistan","opposingdirected",200
1984,"Bangladesh","JSS/SB","opposing",50
1984,"Iraq","KDP","opposing",50
1984,"Iran","KDPI","opposing",50
1984,"Myanmar (Burma)","KIO","opposing",50
1984,"Myanmar (Burma)","KNU","opposing",50
1984,"Cambodia (Kampuchea)","KPNLF","opposing",50
1984,"Vietnam","KPNLF","opposingdirected",200
1984,"Cambodia (Kampuchea)","KR","opposing",50
1984,"Vietnam","KR","opposingdirected",200
1984,"France","Lebanon","supportive",100
1984,"United States of America","Lebanon","supportive",100
1984,"France","LNM","opposingdirected",200
1984,"Lebanon","LNM","opposing",50
1984,"United States of America","LNM","opposingdirected",200
1984,"Sri Lanka","LTTE","opposing",50
1984,"Colombia","M-19","opposing",50
1984,"Afghanistan","Mahaz-i Milli-yi Islami-yi Afghanistan","opposing",50
1984,"Russia (Soviet Union)","Mahaz-i Milli-yi Islami-yi Afghanistan","opposingdirected",200
1984,"Cameroon","Military faction (forces of Ibrahim Saleh)","opposing",50
1984,"Philippines","MNLF","opposing",50
1984,"Uganda","NRA","opposing",50
1984,"Ethiopia","OLF","opposing",50
1984,"Indonesia","OPM","opposing",50
1984,"India","Pakistan","opposing",50
1984,"United Kingdom","PIRA","opposing",50
1984,"Turkey","PKK","opposing",50
1984,"India","PLA","opposing",50
1984,"Israel","PLO ","opposing",50
1984,"Morocco","POLISARIO","opposing",50
1984,"Israel","Rejectionist Front","opposing",50
1984,"Mozambique","Renamo","opposing",50
1984,"Iraq","SCIRI","opposing",50
1984,"Peru","Sendero Luminoso","opposing",50
1984,"India","Sikh insurgents","opposing",50
1984,"Somalia","SNM","opposing",50
1984,"Sudan","SPLM/A","opposing",50
1984,"Somalia","SSDF","opposing",50
1984,"South Africa","SWAPO","opposing",50
1984,"Sri Lanka","TELO","opposing",50
1984,"India","TNV","opposing",50
1984,"Ethiopia","TPLF","opposing",50
1984,"Myanmar (Burma)","TRC","opposing",50
1984,"Angola","UNITA","opposing",50
1984,"Cuba","UNITA","opposingdirected",200
1984,"South Africa","UNITA","supportive",100
1984,"Guatemala","URNG","opposing",50
1984,"China","Vietnam","opposing",50
1985,"Russia (Soviet Union)","Afghanistan","supportive",100
1985,"South Africa","ANC","opposing",50
1985,"Cuba","Angola","supportive",100
1985,"South Africa","Angola","opposingdirected",200
1985,"Vietnam","Cambodia (Kampuchea)","supportive",100
1985,"Nicaragua","Contras/FDN","opposing",50
1985,"Myanmar (Burma)","CPB","opposing",50
1985,"Philippines","CPP","opposing",50
1985,"Colombia","ELN","opposing",50
1985,"Ethiopia","EPDM","opposing",50
1985,"Ethiopia","EPLF","opposing",50
1985,"Sri Lanka","EPRLF","opposing",50
1985,"Ethiopia","EPRP","opposing",50
1985,"Spain","ETA","opposing",50
1985,"Colombia","FARC","opposing",50
1985,"El Salvador","FMLN","opposing",50
1985,"Indonesia","Fretilin","opposing",50
1985,"Cambodia (Kampuchea)","FUNCINPEC","opposing",50
1985,"Vietnam","FUNCINPEC","opposingdirected",200
1985,"Afghanistan","Harakat-i Inqilab-i Islami-yi Afghanistan","opposing",50
1985,"Russia (Soviet Union)","Harakat-i Inqilab-i Islami-yi Afghanistan","opposingdirected",200
1985,"Afghanistan","Hizb-i Islami-yi Afghanistan","opposing",50
1985,"Russia (Soviet Union)","Hizb-i Islami-yi Afghanistan","opposingdirected",200
1985,"Afghanistan","Hizb-i Islami-yi Afghanistan-Khalis faction","opposing",50
1985,"Russia (Soviet Union)","Hizb-i Islami-yi Afghanistan-Khalis faction","opposingdirected",200
1985,"Iran","Iraq","opposing",50
1985,"Afghanistan","Ittihad-i Islami Bara-yi Azadi-yi Afghanistan","opposing",50
1985,"Russia (Soviet Union)","Ittihad-i Islami Bara-yi Azadi-yi Afghanistan","opposingdirected",200
1985,"Afghanistan","Jabha-yi Nijat-i Milli-yi Afghanistan","opposing",50
1985,"Russia (Soviet Union)","Jabha-yi Nijat-i Milli-yi Afghanistan","opposingdirected",200
1985,"Afghanistan","Jam'iyyat-i Islami-yi Afghanistan","opposing",50
1985,"Russia (Soviet Union)","Jam'iyyat-i Islami-yi Afghanistan","opposingdirected",200
1985,"Bangladesh","JSS/SB","opposing",50
1985,"Iran","KDPI","opposing",50
1985,"Myanmar (Burma)","KIO","opposing",50
1985,"Myanmar (Burma)","KNU","opposing",50
1985,"Cambodia (Kampuchea)","KPNLF","opposing",50
1985,"Vietnam","KPNLF","opposingdirected",200
1985,"Cambodia (Kampuchea)","KR","opposing",50
1985,"Vietnam","KR","opposingdirected",200
1985,"Sri Lanka","LTTE","opposing",50
1985,"Colombia","M-19","opposing",50
1985,"Afghanistan","Mahaz-i Milli-yi Islami-yi Afghanistan","opposing",50
1985,"Russia (Soviet Union)","Mahaz-i Milli-yi Islami-yi Afghanistan","opposingdirected",200
1985,"Burkina Faso","Mali","opposing",50
1985,"Philippines","MNLF","opposing",50
1985,"Zimbabwe (Rhodesia)","Mozambique","supportive",100
1985,"Myanmar (Burma)","MTA","opposing",50
1985,"Uganda","NRA","opposing",50
1985,"Lebanon","NUF","opposing",50
1985,"Ethiopia","OLF","opposing",50
1985,"United Kingdom","PIRA","opposing",50
1985,"Turkey","PKK","opposing",50
1985,"India","PLA","opposing",50
1985,"Israel","PLO ","opposing",50
1985,"Morocco","POLISARIO","opposing",50
1985,"Iraq","PUK","opposing",50
1985,"Israel","Rejectionist Front","opposing",50
1985,"Mozambique","Renamo","opposing",50
1985,"Zimbabwe (Rhodesia)","Renamo","opposingdirected",200
1985,"Peru","Sendero Luminoso","opposing",50
1985,"India","Sikh insurgents","opposing",50
1985,"Sudan","SPLM/A","opposing",50
1985,"South Africa","SWAPO","opposing",50
1985,"Sri Lanka","TELO","opposing",50
1985,"India","TNV","opposing",50
1985,"Ethiopia","TPLF","opposing",50
1985,"Angola","UNITA","opposing",50
1985,"Cuba","UNITA","opposingdirected",200
1985,"South Africa","UNITA","supportive",100
1985,"Guatemala","URNG","opposing",50
1986,"Russia (Soviet Union)","Afghanistan","supportive",100
1986,"South Africa","ANC","opposing",50
1986,"Cuba","Angola","supportive",100
1986,"South Africa","Angola","opposingdirected",200
1986,"Vietnam","Cambodia (Kampuchea)","supportive",100
1986,"France","Chad","supportive",100
1986,"Libya","Chad","opposingdirected",200
1986,"Nicaragua","Contras/FDN","opposing",50
1986,"Myanmar (Burma)","CPB","opposing",50
1986,"Philippines","CPP","opposing",50
1986,"Colombia","ELN","opposing",50
1986,"Ethiopia","EPLF","opposing",50
1986,"Ethiopia","EPRP","opposing",50
1986,"Spain","ETA","opposing",50
1986,"Colombia","FARC","opposing",50
1986,"El Salvador","FMLN","opposing",50
1986,"Indonesia","Fretilin","opposing",50
1986,"Cambodia (Kampuchea)","FUNCINPEC","opposing",50
1986,"Vietnam","FUNCINPEC","opposingdirected",200
1986,"Chad","GUNT","opposing",50
1986,"France","GUNT","opposingdirected",200
1986,"Libya","GUNT","supportive",100
1986,"Afghanistan","Harakat-i Inqilab-i Islami-yi Afghanistan","opposing",50
1986,"Russia (Soviet Union)","Harakat-i Inqilab-i Islami-yi Afghanistan","opposingdirected",200
1986,"Afghanistan","Hizb-i Islami-yi Afghanistan","opposing",50
1986,"Russia (Soviet Union)","Hizb-i Islami-yi Afghanistan","opposingdirected",200
1986,"Afghanistan","Hizb-i Islami-yi Afghanistan-Khalis faction","opposing",50
1986,"Russia (Soviet Union)","Hizb-i Islami-yi Afghanistan-Khalis faction","opposingdirected",200
1986,"Uganda","HSM","opposing",50
1986,"Iran","Iraq","opposing",50
